# Time, Xc, Yc
2.044544314350234345e+03 1.567977361752609795e+02 1.089268119023980262e+03
2.044585177932276565e+03 1.568197347060830111e+02 1.089258013928808396e+03
2.044605609573700349e+03 1.568474134631127015e+02 1.089263222199412894e+03
2.044626041315248585e+03 1.568693928926881824e+02 1.089269254346798789e+03
2.044646473156913999e+03 1.568852557267972827e+02 1.089260631493428036e+03
2.044666904898804205e+03 1.568983374061349991e+02 1.089254487648041959e+03
2.044687336540933757e+03 1.569201296043085847e+02 1.089258774175313647e+03
2.044707768383181246e+03 1.569337859701237505e+02 1.089264662487645182e+03
2.044728200125653530e+03 1.569561133171064853e+02 1.089261987629611895e+03
2.044748631868249504e+03 1.569675823641013892e+02 1.089268699980626025e+03
2.044769063611194724e+03 1.569901217094937920e+02 1.089261314017434643e+03
2.044789495354249084e+03 1.570076543831178526e+02 1.089268752060693714e+03
2.044809927197427896e+03 1.570205980135283994e+02 1.089264269253657631e+03
2.044830358840838016e+03 1.570300688201116088e+02 1.089271497675959608e+03
2.044850790584474453e+03 1.570444752691706469e+02 1.089260256508843213e+03
2.044871222428235342e+03 1.570611967132686004e+02 1.089268663452131250e+03
2.044891654072227539e+03 1.570831224752822379e+02 1.089269155931742034e+03
2.044912085816446051e+03 1.570888878347759885e+02 1.089277922045005425e+03
2.044932517660789017e+03 1.571025367941529396e+02 1.089257500655650801e+03
2.044952949305363290e+03 1.571203646406028440e+02 1.089264329770122458e+03
2.044973381150164641e+03 1.571294890279193055e+02 1.089272183025781260e+03
2.044993812895088922e+03 1.569707321349682729e+02 1.089270139095942113e+03
2.045014244540245272e+03 1.569532698410990292e+02 1.089259796521685530e+03
2.045034676385512284e+03 1.569709961382304755e+02 1.089267925433202890e+03
2.045055108131135057e+03 1.569912704583977074e+02 1.089267342472866630e+03
2.045075539776757068e+03 1.569920539822045100e+02 1.089267865892887585e+03
2.045095971622722573e+03 1.570185088339518700e+02 1.089269469476355653e+03
2.045116403268810245e+03 1.570310633500091626e+02 1.089270239926249815e+03
2.045136835115132271e+03 1.570510991584295368e+02 1.089274161374293726e+03
2.045157266861562675e+03 1.570506615717567058e+02 1.089266182682302087e+03
2.045177698508232425e+03 1.570805922065533196e+02 1.089271002021235972e+03
2.045198130355129251e+03 1.570961487805396075e+02 1.089271116879413967e+03
2.045218562102265423e+03 1.571142668243802234e+02 1.089276042209603247e+03
2.045259425597003428e+03 1.569355970232622042e+02 1.089263740189004693e+03
2.045279857344597986e+03 1.569178603258729368e+02 1.089248065666705088e+03
2.045300289192433411e+03 1.569465212938182788e+02 1.089259911082109966e+03
2.045320720940493629e+03 1.569408859469571951e+02 1.089253068230831332e+03
2.045341152588793193e+03 1.569741919095423555e+02 1.089271843686424290e+03
2.045361584437210695e+03 1.569886909605843357e+02 1.089274918841408635e+03
2.045382016185852990e+03 1.570023459938741155e+02 1.089271898660298802e+03
2.045402447834618215e+03 1.570084217726670488e+02 1.089276294685484345e+03
2.045422879683617793e+03 1.570131243399338530e+02 1.089265946931801864e+03
2.045443311432842165e+03 1.570268349327226360e+02 1.089275334076190802e+03
2.045463743082305882e+03 1.570356372205787636e+02 1.089273765589461391e+03
2.045484174931887537e+03 1.568876098908123424e+02 1.089269491910271427e+03
2.045504606681693986e+03 1.568245774663227792e+02 1.089275221258044894e+03
2.045525038531741302e+03 1.568438583938647639e+02 1.089281057739448897e+03
2.045545470181903511e+03 1.568469182333206504e+02 1.089271715180323554e+03
2.045565901932292036e+03 1.568575597267892476e+02 1.089262322413916309e+03
2.045586333782921429e+03 1.568634762993090987e+02 1.089263459610561767e+03
2.045606765433665714e+03 1.568535426127332357e+02 1.089259987499992576e+03
2.045627197184636316e+03 1.568758624329752251e+02 1.089262553399580383e+03
2.045647629035847785e+03 1.568861617622283973e+02 1.089271158227368687e+03
2.045668060687290563e+03 1.569096426136528635e+02 1.089270988879318566e+03
2.045688492538844002e+03 1.569149637941834499e+02 1.089271713308047765e+03
2.045708924290636787e+03 1.569326219209106625e+02 1.089286876290575037e+03
2.045729355942661641e+03 1.569385229150918519e+02 1.089273221544715852e+03
2.045749787794797157e+03 1.569497327421253203e+02 1.089256729177744319e+03
2.045770219447171257e+03 1.569622020865914749e+02 1.089272572972399757e+03
2.045790651199778949e+03 1.569819947909517452e+02 1.089270739261093468e+03
2.045811083052496542e+03 1.569899428187705723e+02 1.089274047910369518e+03
2.045831514805569896e+03 1.570091540642352470e+02 1.089280819194092146e+03
2.045851946558759664e+03 1.570291057782018527e+02 1.089286229458259186e+03
2.045872378312058572e+03 1.570261988852379602e+02 1.089275026497476574e+03
2.045892810065714002e+03 1.570387406480666357e+02 1.089265446773277745e+03
2.045913241819485847e+03 1.570502916280139800e+02 1.089276755503721688e+03
2.045933673573483247e+03 1.570668566713809184e+02 1.089274161600815205e+03
2.045954105327604339e+03 1.570702754114180379e+02 1.089283328332550127e+03
2.045974537082074676e+03 1.568847998515447557e+02 1.089277887112406006e+03
2.045994968836654152e+03 1.568601101676756002e+02 1.089279632261075903e+03
2.046015400691358082e+03 1.568747367576206386e+02 1.089271156235584158e+03
2.046035832446403219e+03 1.568823251669158481e+02 1.089275390361197196e+03
2.046056264101571287e+03 1.569033174801472512e+02 1.089276204250010778e+03
2.046076695956973708e+03 1.569162749426749315e+02 1.089271032354494537e+03
2.046097127712608199e+03 1.569325509330490149e+02 1.089280539750396656e+03
2.046117559368351067e+03 1.569484031561913753e+02 1.089284238967310557e+03
2.046137991224451980e+03 1.569393572907812882e+02 1.089269918234345369e+03
2.046158422980661271e+03 1.569549562978183985e+02 1.089268524899144268e+03
2.046178854636993492e+03 1.569657884904704872e+02 1.089271560943410122e+03
2.046199286493676482e+03 1.569854791852987148e+02 1.089276323631592504e+03
2.046219718250475125e+03 1.569600833123717507e+02 1.089280985265636900e+03
2.046240150107500085e+03 1.569192928048699969e+02 1.089275386441621549e+03
2.046260581764763629e+03 1.569244476791558043e+02 1.089283333571308503e+03
2.046281013522137073e+03 1.569442440099252281e+02 1.089278235937258842e+03
2.046301445379751385e+03 1.569520058889511631e+02 1.089269138589165095e+03
2.046321877037597005e+03 1.569742547995186612e+02 1.089287583523863759e+03
2.046342308795676217e+03 1.569827917933378671e+02 1.089280390888045076e+03
2.046362740553864569e+03 1.569839583707526742e+02 1.089282080266476669e+03
2.046383172312409442e+03 1.569963542328981987e+02 1.089282089968431592e+03
2.046403604171064217e+03 1.570088509516723718e+02 1.089284180911073918e+03
2.046424035829841159e+03 1.570278999012776069e+02 1.089278339578577516e+03
2.046444467588968109e+03 1.570404587439470845e+02 1.089283998457584630e+03
2.046464899448204960e+03 1.569147296841063337e+02 1.089280846758571897e+03
2.046485331107680395e+03 1.569068386509908919e+02 1.089285876051721061e+03
2.046505762867389421e+03 1.569045619362096886e+02 1.089270629477390685e+03
2.046526194727324764e+03 1.569213909966794347e+02 1.089277612917312581e+03
2.046546626487383037e+03 1.569400397864958734e+02 1.089279503170789440e+03
2.046567058247790555e+03 1.569499074726478796e+02 1.089280717763831035e+03
2.046587490008190798e+03 1.569671448657053929e+02 1.089291303298489538e+03
2.046607921768947563e+03 1.569767420688261268e+02 1.089277573095345133e+03
2.046628353529937158e+03 1.569937709100769325e+02 1.089284146422939102e+03
2.046648785291035892e+03 1.570132269139348580e+02 1.089285086270106831e+03
2.046669217052374734e+03 1.570211856362672620e+02 1.089287564811714219e+03
2.046689648913947167e+03 1.570456450856898698e+02 1.089287771487945520e+03
2.046710080575743632e+03 1.568595459562267820e+02 1.089275050284073131e+03
2.046730512337664550e+03 1.568594131399212017e+02 1.089285079569045593e+03
2.046750944199935475e+03 1.568699184054959801e+02 1.089278144669563744e+03
2.046771375862314017e+03 1.568922809103367229e+02 1.089289621033494313e+03
2.046791807724934188e+03 1.569029370280778721e+02 1.089279327166107578e+03
2.046812239487670013e+03 1.569089147366348982e+02 1.089277190351296440e+03
2.046832671150747046e+03 1.569271381226921847e+02 1.089279649723644297e+03
2.046853103013949294e+03 1.569375062842163402e+02 1.089285987283392842e+03
2.046873534777383611e+03 1.569609662042723528e+02 1.089278448210881606e+03
2.046893966441042721e+03 1.569759111993609508e+02 1.089284584164213129e+03
2.046914398304943461e+03 1.569898635148864798e+02 1.089286138826725164e+03
2.046934830068959855e+03 1.570063179906093183e+02 1.089290626078357946e+03
2.046955261933318980e+03 1.569605637183531428e+02 1.089293170379108687e+03
2.046975693597800273e+03 1.568299912191917258e+02 1.089273388063318635e+03
2.046996125362515158e+03 1.568448937345118850e+02 1.089282700338306995e+03
2.047016557127455599e+03 1.568663538812633647e+02 1.089285270155946819e+03
2.047036988892519730e+03 1.568822856903098568e+02 1.089282912051669200e+03
2.047057420657933108e+03 1.569030154463875704e+02 1.089287113265506605e+03
2.047077852423455624e+03 1.569157613476649260e+02 1.089283072080371312e+03
2.047098284189218248e+03 1.569271020960117085e+02 1.089289521804417745e+03
2.047118716055207187e+03 1.569572276446254193e+02 1.089280702514142149e+03
2.047139147721318295e+03 1.569695877284707421e+02 1.089287314493951953e+03
2.047159579487779411e+03 1.569890400224758480e+02 1.089284504132982647e+03
2.047180011354357703e+03 1.570102592361313043e+02 1.089293195476693427e+03
2.047220874788319634e+03 1.568887510458461065e+02 1.089287776824039611e+03
2.047241306655472727e+03 1.568896234065777264e+02 1.089284534521622845e+03
2.047261738422981580e+03 1.569035686559004716e+02 1.089283877286140068e+03
2.047282170090722502e+03 1.569137623835753743e+02 1.089288005205289892e+03
2.047302601958581363e+03 1.569338248142545922e+02 1.089287330347182433e+03
2.047323033726665017e+03 1.569357203119971587e+02 1.089283641108269194e+03
2.047343465594989539e+03 1.569670669624360357e+02 1.089294181154821445e+03
2.047363897263538092e+03 1.569617769467360517e+02 1.089282327271160966e+03
2.047384329032327514e+03 1.569724057031323241e+02 1.089287186698506730e+03
2.047404760901350528e+03 1.569674454035278188e+02 1.089281464925203409e+03
2.047425192570488434e+03 1.569909184455260629e+02 1.089286514800598752e+03
2.047445624339852657e+03 1.569378458610940470e+02 1.089273076994923940e+03
2.047466056209457747e+03 1.568437452318102316e+02 1.089289142551173427e+03
2.047486487879403285e+03 1.568573177571607857e+02 1.089287777498139349e+03
2.047506919749357621e+03 1.568658857639279347e+02 1.089291474584104662e+03
2.047527351519660442e+03 1.568853484298368812e+02 1.089292128710823135e+03
2.047547783190188056e+03 1.568907350455279470e+02 1.089294742104539864e+03
2.047568215060840885e+03 1.568808437983167323e+02 1.089296124211122560e+03
2.047588646831725782e+03 1.569044320064418514e+02 1.089284210710644174e+03
2.047609078502951888e+03 1.569232688989949622e+02 1.089284294896542633e+03
2.047629510374303209e+03 1.569275979079983188e+02 1.089281043304356217e+03
2.047649942145886598e+03 1.569477658334083401e+02 1.089289517229641888e+03
2.047670373917579127e+03 1.569634782810136358e+02 1.089294543290424372e+03
2.047690805689628178e+03 1.569667688787380655e+02 1.089283891958401910e+03
2.047711237461910059e+03 1.569657047242087629e+02 1.089285875850295497e+03
2.047731669334301841e+03 1.569799692568386149e+02 1.089285779933328286e+03
2.047752101006932207e+03 1.570031952411736427e+02 1.089290544496919665e+03
2.047772532779912581e+03 1.570139839975062728e+02 1.089288438133258069e+03
2.047792964553002093e+03 1.570276251784234205e+02 1.089295352475786331e+03
2.047813396326331713e+03 1.570386450419605069e+02 1.089296854704720545e+03
2.047833828099777747e+03 1.570423226865109712e+02 1.089287305150708789e+03
2.047854259973566514e+03 1.570569517824376362e+02 1.089291879583305217e+03
2.047874691647593863e+03 1.570751515650198087e+02 1.089300157423916971e+03
2.047895123521739151e+03 1.570821893254550616e+02 1.089289850523992072e+03
2.047915555296109233e+03 1.571031140766404803e+02 1.089303240907187501e+03
2.047935986970835074e+03 1.568934960682396422e+02 1.089295208043214416e+03
2.047956418845671578e+03 1.568633067059395501e+02 1.089290447450566489e+03
2.047976850620747427e+03 1.568616341602958073e+02 1.089287286924118234e+03
2.047997282296055346e+03 1.568673004539579949e+02 1.089282958975694100e+03
2.048017714171597618e+03 1.568889011499797732e+02 1.089289443159599614e+03
2.048038145947364683e+03 1.569044755514578640e+02 1.089291721113562517e+03
2.048058577823256201e+03 1.569273781579981915e+02 1.089285572506179278e+03
2.048079009499488166e+03 1.569431504689408428e+02 1.089295367110657480e+03
2.048099441275844583e+03 1.569560945402835443e+02 1.089290939650554492e+03
2.048119873152551008e+03 1.569657644123578564e+02 1.089289534674507649e+03
2.048140304829372326e+03 1.569892251710826372e+02 1.089300902975630379e+03
2.048160736606419960e+03 1.570043268062836148e+02 1.089298057217837822e+03
2.048181168483708461e+03 1.570176443790609255e+02 1.089290091695437695e+03
2.048201600161220995e+03 1.570153602622807227e+02 1.089286647330929554e+03
2.048222032038975158e+03 1.570350081721174718e+02 1.089294244118938195e+03
2.048242463816961390e+03 1.570522063457814284e+02 1.089296794045300203e+03
2.048262895495179691e+03 1.570679858299255898e+02 1.089305742803008570e+03
2.048283327373625070e+03 1.570816788870150447e+02 1.089299293445241346e+03
2.048303759152193379e+03 1.571076025793969961e+02 1.089305368023664869e+03
2.048324190931103658e+03 1.571147763952800460e+02 1.089292076502627879e+03
2.048344622710137628e+03 1.571203872998899556e+02 1.089291104002810698e+03
2.048365054489520844e+03 1.571469562598746847e+02 1.089294850520529508e+03
2.048385486169019714e+03 1.571531955993666827e+02 1.089298147064270097e+03
2.048405918048745662e+03 1.571758148771240258e+02 1.089301683751785276e+03
2.048426349828710954e+03 1.569420228258080954e+02 1.089293682549286814e+03
2.048446781609018217e+03 1.569117674428302962e+02 1.089296955746885260e+03
2.048467213389449171e+03 1.569187839611101083e+02 1.089289359918258242e+03
2.048487645170112955e+03 1.569356838699108039e+02 1.089301035781193605e+03
2.048508077051003056e+03 1.569479863348399533e+02 1.089292745905094080e+03
2.048528508732131741e+03 1.569687606930318111e+02 1.089299945503137906e+03
2.048548940513377602e+03 1.569775230546946432e+02 1.089295323648405656e+03
2.048569372394966194e+03 1.569929323793896572e+02 1.089293819544700000e+03
2.048589804076793371e+03 1.570107447598820443e+02 1.089294263494175539e+03
2.048610235958854901e+03 1.570286409662203368e+02 1.089304790057949504e+03
2.048630667741024808e+03 1.570346692827435220e+02 1.089302008554395343e+03
2.048651099423550477e+03 1.570413315273355579e+02 1.089295189760604444e+03
2.048671531306194083e+03 1.569070942425856572e+02 1.089300518031679530e+03
2.048691963089178898e+03 1.568500247639336749e+02 1.089291550967651801e+03
2.048712394772286643e+03 1.568689629580228768e+02 1.089297140114945933e+03
2.048732826655745157e+03 1.568784868306538840e+02 1.089306702767674551e+03
2.048753258439312049e+03 1.569021481779060707e+02 1.089294810647316581e+03
2.048773690323119808e+03 1.569096117968127828e+02 1.089301921020797636e+03
2.048794122007275291e+03 1.569349543276010763e+02 1.089293403834090668e+03
2.048814553791540675e+03 1.569414755006996813e+02 1.089292547033398705e+03
2.048834985676046927e+03 1.569660665565989746e+02 1.089300657942806765e+03
2.048855417360784486e+03 1.569654467061297112e+02 1.089306452987534840e+03
2.048875849145864777e+03 1.569953631467937214e+02 1.089299216508832842e+03
2.048896281031069520e+03 1.570102714301875437e+02 1.089295834829867999e+03
2.048916712716505572e+03 1.570259325856427779e+02 1.089308877737682451e+03
2.048937144502167939e+03 1.570303641704024358e+02 1.089297644229349089e+03
2.048957576388071175e+03 1.570583325922829943e+02 1.089299172975453303e+03
2.048978008174206479e+03 1.570645583515298256e+02 1.089299325735376215e+03
2.048998439960567339e+03 1.570860858056361735e+02 1.089307668305735433e+03
2.049018871747168305e+03 1.571003936840268409e+02 1.089311002852555021e+03
2.049039303533994826e+03 1.571100297948469233e+02 1.089297728984248806e+03
2.049059735321061453e+03 1.571334024440317876e+02 1.089306244208137514e+03
2.049080167108360911e+03 1.571408158481363841e+02 1.089297770773992852e+03
2.049100598895893199e+03 1.571579704040174192e+02 1.089312313113074651e+03
2.049121030683651043e+03 1.571703180111172458e+02 1.089296870355783312e+03
2.049141462471648993e+03 1.571905691633959066e+02 1.089308981211883520e+03
2.049182326048336108e+03 1.568441260584403665e+02 1.089321597642308689e+03
2.049202757837032550e+03 1.568545259863707599e+02 1.089291378224170330e+03
2.049223189725955308e+03 1.568600467931100582e+02 1.089297906691058415e+03
2.049243621415116650e+03 1.568608201630175358e+02 1.089299480239078321e+03
2.049264053204511583e+03 1.568804512178482469e+02 1.089304940734171623e+03
2.049284485094016418e+03 1.568901932437031803e+02 1.089302240895072828e+03
2.049304916783876251e+03 1.569086317224060281e+02 1.089304760961385909e+03
2.049325348574086092e+03 1.569219927166576269e+02 1.089311595987534702e+03
2.049345780464289419e+03 1.569197342839109126e+02 1.089309708932375770e+03
2.049366212154847744e+03 1.569307185978106531e+02 1.089300417490320342e+03
2.049386644045640423e+03 1.569331454433009583e+02 1.089302862551051476e+03
2.049407075836657896e+03 1.569464433943848860e+02 1.089297217067770362e+03
2.049427507527914713e+03 1.569513562760030823e+02 1.089292946594645400e+03
2.049447939419405884e+03 1.569763092497034620e+02 1.089301878253827681e+03
2.049468371211121848e+03 1.569812668889133818e+02 1.089307336732571002e+03
2.049488803003194334e+03 1.570025606954183104e+02 1.089305533354041017e+03
2.049509234795383236e+03 1.570088210891967435e+02 1.089308283627960691e+03
2.049529666587797692e+03 1.570295967809354067e+02 1.089301113747563932e+03
2.049550098480453016e+03 1.570418400685025233e+02 1.089317339400965466e+03
2.049570530173339648e+03 1.570289213953369654e+02 1.089295147844649136e+03
2.049590961966452596e+03 1.570523141993839999e+02 1.089313773540942975e+03
2.049611393859806412e+03 1.570691229837545109e+02 1.089307396656053470e+03
2.049631825553507952e+03 1.570750026002062611e+02 1.089306130163142143e+03
2.049652257347319392e+03 1.569464632040892127e+02 1.089320879229672983e+03
2.049672689241371700e+03 1.569512590854414498e+02 1.089302153100052919e+03
2.049693121035772492e+03 1.569512595581973073e+02 1.089296542850517199e+03
2.049713552830282424e+03 1.569618959558536915e+02 1.089297004538321517e+03
2.049733984625148878e+03 1.569706534868787173e+02 1.089302768129160086e+03
2.049754416320130986e+03 1.569916002076695065e+02 1.089302330617701045e+03
2.049774848215456586e+03 1.570008582813891564e+02 1.089308652672222934e+03
2.049795280010905117e+03 1.570167403423384656e+02 1.089302576760659804e+03
2.049815711706702132e+03 1.570294225921647069e+02 1.089312475838195496e+03
2.049836143602726224e+03 1.570446412219303340e+02 1.089313994945232253e+03
2.049856575398873247e+03 1.570470182096873373e+02 1.089299338708455252e+03
2.049877007095368754e+03 1.570705425075363735e+02 1.089313585913184397e+03
2.049897438992091338e+03 1.569927556532864514e+02 1.089307119682311168e+03
2.049917870789053268e+03 1.569903083268524711e+02 1.089311961017801877e+03
2.049938302686248790e+03 1.570068054749672228e+02 1.089311054023779889e+03
2.049958734383668343e+03 1.570178447250875138e+02 1.089312333496985957e+03
2.049979166181328765e+03 1.570343187457231693e+02 1.089314761358172518e+03
2.049999598079215502e+03 1.570222123571156772e+02 1.089298598230991274e+03
2.050020029777457239e+03 1.570556266144486415e+02 1.089309749315251565e+03
2.050040461575816153e+03 1.570566211041638667e+02 1.089303353779952431e+03
2.050060893474408658e+03 1.570847860142873174e+02 1.089308672488953789e+03
2.050081325173341611e+03 1.570876788026627366e+02 1.089310913779311022e+03
2.050101757072399778e+03 1.571071375121251776e+02 1.089311818509918567e+03
2.050122188871799153e+03 1.571152756530176475e+02 1.089314751666120173e+03
2.050142620571321459e+03 1.570463662506837750e+02 1.089313921088384177e+03
2.050163052471194533e+03 1.570502323266122460e+02 1.089302542073673521e+03
2.050183484271299676e+03 1.570697562668734690e+02 1.089323409763787595e+03
2.050203916071630374e+03 1.570770597890158342e+02 1.089317437272407233e+03
2.050224347872201179e+03 1.570894202718026520e+02 1.089312174451294823e+03
2.050244779672997538e+03 1.570844812106532231e+02 1.089310511074927263e+03
2.050265211574034765e+03 1.571170225281317983e+02 1.089314449207807229e+03
2.050285643275303300e+03 1.571269987973859941e+02 1.089307084605676891e+03
2.050306075076798152e+03 1.571347125142195864e+02 1.089314520758130811e+03
2.050326506978650286e+03 1.571530457367872771e+02 1.089315865237210573e+03
2.050346938780618075e+03 1.571705394314691659e+02 1.089325380593447562e+03
2.050367370482927072e+03 1.571762861147228136e+02 1.089316083352879559e+03
2.050387802385477698e+03 1.570258268293198398e+02 1.089317498236979873e+03
2.050408234088143217e+03 1.570289598464290464e+02 1.089311423297439433e+03
2.050428665891151468e+03 1.570442304024996076e+02 1.089313978735981209e+03
2.050449097794400586e+03 1.570648277904038537e+02 1.089314086718629596e+03
2.050469529497881013e+03 1.570751401299889380e+02 1.089316024723819055e+03
2.050489961401588516e+03 1.570905334130448523e+02 1.089311604397940073e+03
2.050510393205651781e+03 1.571092162812710171e+02 1.089315577949246972e+03
2.050530824909830699e+03 1.571220932227975027e+02 1.089310991443163630e+03
2.050551256814353110e+03 1.571448715932506275e+02 1.089317413841506550e+03
2.050571688618998451e+03 1.571555679559805014e+02 1.089321117291654900e+03
2.050592120323992276e+03 1.571595032669157774e+02 1.089315607615570343e+03
2.050612552229213179e+03 1.571801711650342952e+02 1.089317842802398673e+03
2.050632984034673427e+03 1.570689427803613114e+02 1.089313325428406415e+03
2.050653415940367267e+03 1.570588921632644031e+02 1.089316927068145560e+03
2.050673847646285139e+03 1.570788741392132408e+02 1.089322820178850179e+03
2.050694279452443880e+03 1.570747791420795920e+02 1.089310947551372919e+03
2.050714711358945351e+03 1.571022133898683819e+02 1.089316448005285110e+03
2.050735143065568991e+03 1.571079484233691232e+02 1.089316174615223872e+03
2.050755574872542638e+03 1.571262418583151543e+02 1.089326754798784350e+03
2.050776006779749878e+03 1.571383728684892560e+02 1.089312380554010815e+03
2.050796438487181149e+03 1.571519141316171329e+02 1.089325274946756508e+03
2.050816870394854050e+03 1.571621331921318472e+02 1.089317399575202671e+03
2.050837302202751744e+03 1.571800760307989435e+02 1.089321643648780309e+03
2.050857734010889544e+03 1.571846415167991040e+02 1.089316543365207963e+03
2.050878165819376591e+03 1.569874917918803021e+02 1.089322431993833334e+03
2.050898597627980052e+03 1.568307263565461653e+02 1.089311431281785190e+03
2.050919029436925484e+03 1.568416710593802179e+02 1.089313699214069175e+03
2.050939461246111023e+03 1.568587499159640117e+02 1.089312529451078035e+03
2.050959893055522116e+03 1.568857714469743883e+02 1.089325126082506131e+03
2.050980324865173316e+03 1.568919487742567185e+02 1.089321245290628440e+03
2.051000756775058107e+03 1.569054898168813281e+02 1.089312263612118613e+03
2.051021188485290622e+03 1.569297995867954114e+02 1.089318884112620253e+03
2.051041620395750215e+03 1.569352978229042890e+02 1.089314086184679581e+03
2.051062052106331976e+03 1.569629665297470638e+02 1.089325039016152232e+03
2.051082483917256468e+03 1.569731704297802537e+02 1.089314624679324197e+03
2.051102915828421828e+03 1.569911368454362730e+02 1.089316433420583053e+03
2.051143779351565172e+03 1.569456554889236202e+02 1.089317863341240354e+03
2.051164211263421748e+03 1.569479964932871496e+02 1.089326663982258424e+03
2.051184642975633324e+03 1.569729226348687519e+02 1.089315646304040001e+03
2.051205074888071977e+03 1.569783059666524991e+02 1.089328536118014199e+03
2.051225506700749975e+03 1.569896062516925497e+02 1.089324896182517477e+03
2.051245938413660042e+03 1.569889826106924602e+02 1.089324245147140800e+03
2.051266370326913602e+03 1.569997166405487121e+02 1.089315528067822925e+03
2.051286802140290092e+03 1.570078753746544180e+02 1.089320931044347844e+03
2.051307233854015067e+03 1.570030850967644085e+02 1.089313118745141992e+03
2.051327665767967119e+03 1.570171935898564755e+02 1.089313422924798942e+03
2.051348097582158516e+03 1.570409781099819497e+02 1.089326598667120606e+03
2.051368529496583506e+03 1.570564137954967237e+02 1.089327261862640853e+03
2.051388961211232527e+03 1.570613915018503803e+02 1.089323584505229292e+03
2.051409393026238831e+03 1.570765027178080970e+02 1.089325622047641218e+03
2.051429824941478728e+03 1.570913154165405388e+02 1.089336113901876843e+03
2.051450256656942656e+03 1.570915247724568644e+02 1.089326430658313939e+03
2.051470688472647453e+03 1.570919223534449145e+02 1.089316829623021704e+03
2.051491120388585841e+03 1.571204101359431604e+02 1.089318384547861115e+03
2.051511552204865438e+03 1.571221812789284513e+02 1.089323057501334461e+03
2.051531983921267965e+03 1.571409788998350336e+02 1.089333891959613084e+03
2.051552415838021261e+03 1.571494619414452814e+02 1.089324656408864939e+03
2.051572847654999350e+03 1.571678782206936660e+02 1.089332572088542520e+03
2.051593279472217546e+03 1.571573244411427765e+02 1.089319061074403635e+03
2.051613711289784987e+03 1.570273134305128337e+02 1.089328224107092183e+03
2.051634143107577984e+03 1.570094883535178383e+02 1.089326648733582942e+03
2.051654574925494671e+03 1.570334610950478975e+02 1.089322127177204266e+03
2.051675006743760605e+03 1.570383030388446741e+02 1.089323004981551094e+03
2.051695438562368508e+03 1.570547551939964421e+02 1.089325465759958661e+03
2.051715870381100103e+03 1.570682810833141616e+02 1.089331551081296539e+03
2.051736302200180944e+03 1.570765453702372838e+02 1.089328322427393914e+03
2.051756734119488101e+03 1.570784995873492278e+02 1.089323092661896681e+03
2.051777165839033842e+03 1.570984085167243052e+02 1.089330577251131217e+03
2.051797597658813174e+03 1.571144695155714999e+02 1.089332523257604407e+03
2.051818029578935239e+03 1.571236729717592198e+02 1.089330817149347013e+03
2.051838461299179471e+03 1.571522805914509888e+02 1.089335683682418903e+03
2.051858893119773711e+03 1.570321606754409345e+02 1.089325308926383741e+03
2.051879325040594267e+03 1.570397074766163712e+02 1.089326095496153130e+03
2.051899756761769822e+03 1.570358672552230246e+02 1.089328809278431436e+03
2.051920188683056040e+03 1.570500278475560663e+02 1.089323602386292350e+03
2.051940620504698018e+03 1.570589849460173753e+02 1.089328347292660055e+03
2.051961052226572065e+03 1.570885803267753715e+02 1.089331536688312553e+03
2.051981484148680465e+03 1.570953818714628483e+02 1.089333659067902545e+03
2.052001915971130074e+03 1.571097393076612150e+02 1.089342229147866874e+03
2.052022347693819029e+03 1.571187322258213044e+02 1.089326235126838810e+03
2.052042779616735061e+03 1.571316977536980062e+02 1.089331484252222026e+03
2.052063211439890438e+03 1.571447889984748656e+02 1.089332280978474500e+03
2.052083643363279407e+03 1.571647317592613433e+02 1.089341453276254242e+03
2.052104075087016099e+03 1.570437498386330617e+02 1.089331064985061857e+03
2.052124506910979107e+03 1.570359681949169044e+02 1.089328610878442305e+03
2.052144938835182984e+03 1.570449484013302310e+02 1.089317426043375917e+03
2.052165370659611654e+03 1.570628816916915014e+02 1.089335434705906437e+03
2.052185802384396084e+03 1.570778057927304872e+02 1.089330574255204510e+03
2.052206234309414867e+03 1.570979175664679701e+02 1.089337192124013427e+03
2.052226666134658444e+03 1.571004271541359572e+02 1.089327535622333471e+03
2.052247097860141366e+03 1.571243603278419698e+02 1.089347828821697931e+03
2.052267529785975057e+03 1.571398224407128339e+02 1.089333841430977827e+03
2.052287961611917126e+03 1.571413454531296736e+02 1.089336641246731233e+03
2.052308393538216478e+03 1.571556651052782740e+02 1.089326792753296331e+03
2.052328825264863553e+03 1.571700195818683312e+02 1.089338091066612833e+03
2.052349257091620530e+03 1.570545909643831237e+02 1.089334771233537367e+03
2.052369689018734789e+03 1.570417651756926887e+02 1.089343219687700639e+03
2.052390120746080356e+03 1.570592641726250918e+02 1.089335240012250779e+03
2.052410552573768655e+03 1.570676661258775653e+02 1.089334695871710210e+03
2.052430984401697060e+03 1.570793483060467679e+02 1.089332942950068400e+03
2.052451416229741881e+03 1.570973959228418835e+02 1.089334671238442979e+03
2.052471848158245848e+03 1.571058305918425049e+02 1.089333190094446309e+03
2.052492279886871984e+03 1.571228444224673808e+02 1.089342445171775807e+03
2.052512711715848127e+03 1.571270757701409764e+02 1.089336806965190362e+03
2.052533143645050586e+03 1.571459789950244783e+02 1.089337319713125680e+03
2.052553575374491629e+03 1.571549031956629960e+02 1.089332638275901218e+03
